Al,Al2O3,B,Ba,Bi,Bi2O3,Ca,Ce,CeO2,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,MoO3,Na,Nb,Nb2O5,Nd,Ni,P,Rb,SO4,Sb,Sb2O3,Si,SiO2,Siloxane,SnO2,Sr,Te,Ti,TiO2,V,W,WO3,Zn,Zr,ZrO2,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,g_cat,Fa_mmolmin,Ac_mmolmin,Y_Acryl_Ac,Y_Acryl_Fa,STY_Acryl_mmolhg,doi,Link_to_excel,Density,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg_Ac,STY_Acryl_mmolhg_Fa,Cluster_n,Cluster_title,STY_Acryl_mmolhg_t,S_Ac_Acryl_t,S_Fa_Acryl_t,Time_h_t,X_Ac_t,X_Fa_t,Y_Ac_Acryl_t,Y_Fa_Acryl_t
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EAc,TRX,EtOH,5.0,1.0,0.0,1.288659793814433,623,1,4.656,,,0.31377681,1.56888405,,101016jjiec201611002,1,0.9430561543959564,0.1960189924641642,0.0392037984928328,0.0,0.0,3.690372849289169,3.690372849289169,2,Si-Al-Cs,[3.06478075 2.80660939 2.60007231 2.34190095 2.13536387 1.91161536],,,[ 3.11360449 11.94950912 24.15147265 35.93267882 48.05049088 59.91584853],,,[26.05853569 23.86341374 22.10731618 19.91219423 18.15609667 16.25365764],"[130.29267846 119.3170687  110.5365809   99.56097114  90.78048334
  81.26828822]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,,5.0,0.0,0.0,1.2,643,1,5.0,0.2516198704103672,1.2580993520518362,0.086,0.43,1.2983585313174948,101016jmicromeso201707045,Trioxane,1.0053234973701344,0.2510609837849648,0.0502121967569929,0.0,0.0,1.295474676330418,1.295474676330418,2,Si-Al-Cs,"[1.29741837 1.28284064 1.23424819 1.21967046 1.19537423 1.16135952
 1.07389311 1.02044142 0.88438256 0.69973126 0.59282787]",,,"[ 2.09737828  4.19475655  6.19225968  7.89013733 10.18726592 14.082397
 17.07865169 20.17478152 22.97128589 26.16729089 27.9650437 ]",,,"[8.61290323 8.51612903 8.19354839 8.09677419 7.93548387 7.70967742
 7.12903226 6.77419355 5.87096774 4.64516129 3.93548387]","[43.06451613 42.58064516 40.96774194 40.48387097 39.67741935 38.5483871
 35.64516129 33.87096774 29.35483871 23.22580645 19.67741935]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,FORM,"MeOH 
 + H$_2$O",5.0,0.0,0.0,1.2,643,1,5.0,0.2119157730370612,1.0595788651853062,0.086,0.43,1.093485388871236,101016jmicromeso201707045,Formalin,0.95520138997064,0.2115326460031463,0.0423065292006292,0.0,0.0,1.091508453376235,1.091508453376235,2,Si-Al-Cs,"[1.10952285 1.08495776 1.03992178 0.92119056 0.89662547 0.82293023
 0.72057572 0.6223154  0.56909105 0.54862015 0.54043179 0.51177253]",,,"[ 2.09737828  3.99500624  6.19225968  7.89013733 10.08739076 11.88514357
 14.082397   15.88014981 17.77777778 19.97503121 22.17228464 24.26966292]",,,"[8.74193548 8.5483871  8.19354839 7.25806452 7.06451613 6.48387097
 5.67741935 4.90322581 4.48387097 4.32258065 4.25806452 4.03225806]","[43.70967742 42.74193548 40.96774194 36.29032258 35.32258065 32.41935484
 28.38709677 24.51612903 22.41935484 21.61290323 21.29032258 20.16129032]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.7142857142857142,643,1,3.5,1.2461342070780352,0.6230671035390176,0.212,0.106,2.264403873433229,101016jcjche202111025,1,1.2324822836367204,0.1776499825066982,0.3552999650133965,0.3552999650133965,0.0,2.2597077774852017,2.2597077774852017,2,Si-Al-Cs,[2.21513105 2.10052165 1.54576303 1.14934681 1.10662581 1.03351759],[84.89583333 85.02604167 84.375      82.8125     84.375      83.203125  ],,[ 1.00222717  4.12026726  8.12917595 16.03563474 24.05345212 32.07126949],[24.47916667 23.17708333 17.1875     13.02083333 12.3046875  11.65364583],,[20.78179253 19.70655653 14.50195312 10.7828776  10.38208008  9.69619751],[10.39089627  9.85327827  7.25097656  5.3914388   5.19104004  4.84809875]
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,1.2,628,1,3.0,0.3738402621234105,0.3738402621234105,0.2,0.2,1.4953610484936422,101021acsiecr1c04460,1,1.0459585698760263,0.1243782115317232,0.1243782115317232,0.2487564230634464,0.0,1.4925385383806786,1.4925385383806786,2,Si-Al-Cs,"[1.5151017  1.48077526 1.34996397 1.32226827 1.19036669 1.16367183
 1.09510043]","[88.95250563 88.83001131 88.93615961 88.832327   88.89285988 88.82844507
 88.89251149]",,"[ 1.1909968   6.65958076 20.53445822 29.2393779  45.3618439  61.70646471
 84.74734768]","[22.8238046  22.33746445 20.33987345 19.94586986 17.94396151 17.55427527
 16.50795263]",,"[20.30234607 19.84237219 18.08950232 17.71838033 15.95090057 15.59318976
 14.67433369]","[20.30234607 19.84237219 18.08950232 17.71838033 15.95090057 15.59318976
 14.67433369]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.2,623,1,3.0,0.7476805242468211,0.3738402621234105,0.285,0.1425,2.13088949410344,101021acsiecr2c00444,1,1.2324822836367204,0.1243549877546888,0.2487099755093776,0.2487099755093776,0.0,2.1264702906051784,2.1264702906051784,2,Si-Al-Cs,"[1.98732958 1.92397778 1.7984387  1.67445549 1.59325782 1.49557876
 1.50298117 1.43754259 1.4654721  1.45360479 1.32011491 1.40662822
 1.15015046 1.14651813 1.03313144]","[90.08904816 90.52616428 90.79460815 93.73143143 93.77730699 94.12202334
 95.5586131  94.42566015 92.20044584 93.00906964 91.1037913  95.35404509
 91.95573169 94.75954977 89.30886501]",,"[  1.           3.72303515   6.46106502  18.93842208  24.
  30.11060492  42.41436114  48.          61.61526625  67.2
  72.          84.73893498  89.10737668 102.36946749 108.83053251]","[29.56537821 28.48468849 26.54734662 23.94274275 22.77056683 21.29627152
 21.07993371 20.40404302 21.30247544 20.9462646  19.42051873 19.77086833
 16.76337235 16.21599039 15.50409957]",,"[26.63516781 25.7860959  24.10355933 22.4418755  21.35362436 20.04448165
 20.1436923  19.26665232 19.64097733 19.48192583 17.69282885 18.8523227
 15.4148817  15.36619949 13.84653536]","[13.31758391 12.89304795 12.05177967 11.22093775 10.67681218 10.02224083
 10.07184615  9.63332616  9.82048866  9.74096292  8.84641443  9.42616135
  7.70744085  7.68309974  6.92326768]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.5,0.0,3.08,633,1,1.8,1.540119775858888,0.770059887929444,0.2364479999999999,0.1182239999999999,6.0693040127047055,101021acsiecr2c03415,1,1.381690723794539,0.4268070194254403,0.8536140388508807,0.4268070194254403,0.0,6.055059967746391,6.055059967746391,2,Si-Al-Cs,[6.09011595 5.67511757 4.66887515 3.69129357 3.16773489 2.73379815],[82.89716062 81.31263126 81.91653825 78.91866576 78.46586761 82.73489482],,[ 2.18055979  7.28761573 21.20164858 27.20703598 40.22194484 53.23209853],[28.68818692 27.25423804 22.25655108 18.26484741 15.76468305 12.90312553],,[23.78169239 22.16113808 18.23179618 14.41437388 12.36989533 10.67538734],[11.89084619 11.08056904  9.11589809  7.20718694  6.18494767  5.33769367]
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,2.0,653,1,1.8,0.3738402621234106,0.3738402621234106,0.43148475,0.43148475,5.376879068075144,101016jcej2023145655,1,1.0459585698760263,0.2072970192195386,0.2072970192195386,0.4145940384390773,0.0,5.36673015082127,5.36673015082127,2,Si-Al-Cs,"[5.54648911 4.86419647 4.32506767 3.68257504 3.251856   3.04594925
 2.78964198]","[87.52375003 88.49701337 91.96054716 90.69815404 89.76114099 88.99107848
 88.83978775]",,"[  4.10145867  26.32079291  48.0133132   70.68693031  95.23423824
 119.15997417 130.22246467]","[50.95044007 44.19144335 37.81351527 32.64441196 29.12719298 27.5189517
 25.24623673]",,"[44.59373581 39.10810753 34.77351554 29.60787904 26.14490076 24.4894119
 22.42870313]","[44.59373581 39.10810753 34.77351554 29.60787904 26.14490076 24.4894119
 22.42870313]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,1.2,633,1,3.0,0.3738402621234105,0.3738402621234105,0.28612752,0.28612752,2.139319741550428,1010800021959220232300818,1,1.0459585698760263,0.1243782115317232,0.1243782115317232,0.2487564230634464,0.0,2.135281752456442,2.135281752456442,2,Si-Al-Cs,[2.14926328 1.71138605 1.49003363 1.29540171 1.16953341],[89.15726609 86.22616416 87.23766968 84.80711173 90.11589685],,[  1.89700386  50.         100.         150.         200.        ],[32.30258792 26.59581865 22.88739983 20.4680578  17.39064399],,[28.80010427 22.93255425 19.96643426 17.35836865 15.6717348 ],[28.80010427 22.93255425 19.96643426 17.35836865 15.6717348 ]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAc,TRX,MeOH,2.0,2.0,0.0,1.2,643,1,3.0,,,,,,101021acsiecr4c00771,1,1.0075449131529737,0.166350751335778,0.083175375667889,0.166350751335778,0.0,,,2,Si-Al-Cs,"[2.37194813 2.30973725 2.24658671 2.1124696  1.99591919 1.90505681
 1.85465953 1.69112473 1.58483937 1.63968219 1.35967279]",,,"[ 0.16458285  3.57931406  5.8186693  18.         30.21781969 42.46145299
 54.32544281 61.81953298 73.18418991 85.56681118 95.28145133]",,,"[23.76452681 23.14123654 22.50853181 21.16481372 19.99709625 19.08674687
 18.58181696 16.94336328 15.87849124 16.42796096 13.6225493 ]","[47.52905361 46.28247307 45.01706362 42.32962743 39.9941925  38.17349373
 37.16363392 33.88672655 31.75698248 32.85592192 27.24509859]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAc,TRX,MeOH,2.0,2.0,0.0,1.6000000000000003,643,1,3.0,0.3333592588439151,0.6667185176878303,0.232024,0.464048,3.093893946960023,101016jces2024120716,1,1.0075449131529737,0.2218010017810374,0.1109005008905187,0.2218010017810374,0.0,3.087789338234605,3.087789338234605,2,Si-Al-Cs,[2.41106034 2.29202912 1.87860129 1.58339132 1.4709777 ],[78 78 78 78 78],,[  6.65971958  15.89388677  39.97579139  87.99952019 112.1204718 ],[23.22729968 22.08059512 18.09777816 15.25383009 14.1708771 ],,[18.11729375 17.2228642  14.11626697 11.89798747 11.05328414],[36.2345875  34.44572839 28.23253394 23.79597494 22.10656828]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,FORM,"MeOH 
 + H$_2$O",10.0,1.0,0.0,1.06535581986919,653,1,5.0,0.0975797685597774,0.9757976855977746,0.091,0.91,1.0655710726727698,101039c5ra05133a,Cs–La–Sb --SiO2-(V),0.936840605406308,0.194782604283748,0.0194782604283747,0.0194782604283747,0.0,1.063513019389264,1.063513019389264,2,Si-Al-Cs,"[1.01137121 1.03834111 1.05632105 1.07430098 1.12374579 1.05182606
 0.95743142 0.90349162 0.63379263 0.54389296 0.5618729  0.53939798
 0.534903   0.52141805 0.53939798]",,,"[0.9841629  1.50678733 1.98190045 2.48868778 2.99547511 3.47058824
 3.99321267 4.4841629  4.99095023 5.49773756 6.00452489 6.51131222
 6.98642534 8.         8.99773756]",,,"[8.65384615 8.88461538 9.03846154 9.19230769 9.61538462 9.
 8.19230769 7.73076923 5.42307692 4.65384615 4.80769231 4.61538462
 4.57692308 4.46153846 4.61538462]","[86.53846154 88.84615385 90.38461538 91.92307692 96.15384615 90.
 81.92307692 77.30769231 54.23076923 46.53846154 48.07692308 46.15384615
 45.76923077 44.61538462 46.15384615]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,FORM,"MeOH 
 + H$_2$O",10.0,1.0,0.0,1.06535581986919,653,1,5.0,0.0975797685597774,0.9757976855977746,0.09204,0.9204,1.0777490277890305,101039c5ra05133a,Cs–La–Sb--SiO2-(U),0.936840605406308,0.194782604283748,0.0194782604283747,0.0194782604283747,0.0,1.07566745389657,1.07566745389657,2,Si-Al-Cs,"[1.1057897  1.09250906 1.08985294 1.08719681 1.08454068 1.08188456
 1.08188456 1.08188456 1.08188456 1.08188456 1.07922843 1.07922843
 1.07922843 1.07922843 1.07922843 1.07126005 1.0765723  1.0765723
 1.0659478  1.06860393 1.06329167 1.06329167 1.05797942 1.05797942
 1.05797942 1.04204266 1.05797942 1.03938654 1.00220077 0.96235887
 0.92782923 0.90392409 0.86673832]",,,"[  1.90082519   3.38842849   5.12396568   7.10743676   8.84297395
  10.57851114  19.99999874  21.98346981  23.96694089  25.70247808
  27.68594915  29.66942023  41.0743789   43.30578386  45.28925494
  47.5206599   49.75206485  51.48760204  61.6528913   65.86776733
  79.99999874  83.719007    95.86776733  98.09917229 100.08264337
 100.57851114 102.06611444 103.05784998 104.04958552 104.54545328
 114.71074254 117.19008138 118.92561857]",,,"[9.4617424  9.34810604 9.32537876 9.30265149 9.27992422 9.25719695
 9.25719695 9.25719695 9.25719695 9.25719695 9.23446967 9.23446967
 9.23446967 9.23446967 9.23446967 9.16628786 9.2117424  9.2117424
 9.12083331 9.14356058 9.09810604 9.09810604 9.05265149 9.05265149
 9.05265149 8.91628786 9.05265149 8.89356058 8.57537876 8.23446967
 7.93901513 7.73446967 7.41628786]","[94.61742401 93.48106037 93.25378765 93.02651492 92.79924219 92.57196947
 92.57196947 92.57196947 92.57196947 92.57196947 92.34469674 92.34469674
 92.34469674 92.34469674 92.34469674 91.66287856 92.11742401 92.11742401
 91.2083331  91.43560583 90.98106037 90.98106037 90.52651492 90.52651492
 90.52651492 89.16287856 90.52651492 88.93560583 85.75378765 82.34469674
 79.39015128 77.34469674 74.16287856]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.0042,0.0021,,101021acsiecr7b02841,SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,0.0940123707425447,0.0940123707425447,2,Si-Al-Cs,[0.16564084 0.09401237 0.09625076 0.12758822],[88.0952381  82.35294118 53.75       53.27102804],,[1 2 3 4],[0.84 0.51 0.8  1.07],,[0.74 0.42 0.43 0.57],[0.37  0.21  0.215 0.285]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.0318,0.0159,,101021acsiecr7b02841,Li-SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,0.7118079499078387,0.7118079499078387,2,Si-Al-Cs,[0.69613922 0.71180795 0.64017948 0.69613922],[60.50583658 62.97029703 73.90180879 78.53535354],,[1 2 3 4],[5.14 5.05 3.87 3.96],,[3.11 3.18 2.86 3.11],[1.555 1.59  1.43  1.555]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.0654,0.0327,,101021acsiecr7b02841,Na-SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,1.4639069158481963,1.4639069158481963,2,Si-Al-Cs,[1.59597191 1.46390692 1.32064997 1.21768404],[93.69250986 94.50867052 96.24796085 92.6746167 ],,[1 2 3 4],[7.61 6.92 6.13 5.87],,[7.13 6.54 5.9  5.44],[3.565 3.27  2.95  2.72 ]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.1648,0.0824,,101021acsiecr7b02841,K-SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,3.688866356755089,3.688866356755089,2,Si-Al-Cs,[3.8768911  3.68886636 3.49188806 3.21656611],[96.81386249 98.44683393 98.73417722 98.7628866 ],,[1 2 3 4],[17.89 16.74 15.8  14.55],,[17.32 16.48 15.6  14.37],[8.66  8.24  7.8   7.185]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.1857,0.09285,,101021acsiecr7b02841,Rb-SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.156689820688228,4.156689820688228,2,Si-Al-Cs,[4.66032752 4.15668982 3.95075796 3.52098712],[97.70061004 95.47557841 97.29878721 96.03174603],,[1 2 3 4],[21.31 19.45 18.14 16.38],,[20.82 18.57 17.65 15.73],[10.41   9.285  8.825  7.865]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,0.2051,0.10255,,101021acsiecr7b02841,Cs-SBA15,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.590937437927601,4.590937437927601,2,Si-Al-Cs,[5.10576709 4.59093744 4.10744525 3.55008619],[98.31896552 98.84337349 98.54994629 97.1218616 ],,[1 2 3 4],[23.2  20.75 18.62 16.33],,[22.81 20.51 18.35 15.86],[11.405 10.255  9.175  7.93 ]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.0,663,1,1.0,,,,,,101021acsiecr7b02841,LHSV-0.5,1.2324822836367204,0.1036291564622406,0.2072583129244813,0.2072583129244813,0.0,,,2,Si-Al-Cs,[1.82819388 1.58003462 1.42668411 1.26325531],,,[1 2 3 4],,,[29.40282357 25.41168064 22.94534607 20.31692225],[14.70141178 12.70584032 11.47267303 10.15846112]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,1.0,,,,,,101021acsiecr7b02841,LHSV-1.8,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,,,2,Si-Al-Cs,[6.01535064 5.29755555 4.57655542 4.18568715],,,[1 2 3 4],,,[26.87356194 23.66681441 20.4457484  18.69954547],[13.43678097 11.83340721 10.2228742   9.34977273]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,5.4,663,1,1.0,,,,,,101021acsiecr7b02841,LHSV-2.7,1.2324822836367204,0.5595974448960995,1.119194889792199,1.119194889792199,0.0,,,2,Si-Al-Cs,[6.45115183 5.51628099 4.75065062 4.32076606],,,[1 2 3 4],,,[19.21366836 16.42931314 14.14901212 12.86867342],[9.60683418 8.21465657 7.07450606 6.43433671]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,618,1,1.0,,,,,,101021acsiecr7b02841,LHSV-1.8_T-618,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,,,2,Si-Al-Cs,[2.74363645 2.39101089 2.17505335 2.04458337],,,[1 2 3 4],,,[12.25718805 10.68183439  9.71704469  9.13417041],[6.12859403 5.34091719 4.85852235 4.5670852 ]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,648,1,1.0,,,,,,101021acsiecr7b02841,LHSV-1.8_T-648,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,,,2,Si-Al-Cs,[4.83960701 4.35836239 3.74853267 3.62885901],,,[1 2 3 4],,,[21.62093062 19.47097165 16.7465591  16.21191735],[10.81046531  9.73548583  8.37327955  8.10595867]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,678,1,1.0,,,,,,101021acsiecr7b02841,LHSV-1.8_T-678,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,,,2,Si-Al-Cs,[6.3386208  5.45424233 4.39327263 3.86568538],,,[1 2 3 4],,,[28.31777048 24.36681216 19.62693302 17.26993848],[14.15888524 12.18340608  9.81346651  8.63496924]
